Date,Low,Open,Volume,High,Close,Adjusted Close
08-08-2000,20.721925735473633,21.278966903686523,11405130,21.724599838256836,20.777629852294922,12.84268856048584
09-08-2000,20.164884567260742,20.721925735473633,3920717,21.167558670043945,20.27629280090332,12.532812118530273
10-08-2000,20.27629280090332,20.499109268188477,4870826,21.39037322998047,20.499109268188477,12.670537948608398
11-08-2000,20.889036178588867,21.39037322998047,2556365,21.613191604614258,21.39037322998047,13.221426963806152
14-08-2000,20.499109268188477,21.39037322998047,1473971,21.50178337097168,20.499109268188477,12.670537948608398
15-08-2000,21.000446319580078,21.33466911315918,1746617,21.446077346801758,21.223262786865234,13.118136405944824
16-08-2000,20.666221618652344,21.33466911315918,907137,21.39037322998047,20.94474220275879,12.945989608764648
17-08-2000,20.94474220275879,21.278966903686523,1054007,21.50178337097168,21.33466911315918,13.18699836730957
18-08-2000,20.94474220275879,21.000446319580078,1191227,21.446077346801758,21.33466911315918,13.18699836730957
21-08-2000,20.610517501831055,21.223262786865234,1030669,21.446077346801758,20.94474220275879,12.945989608764648
22-08-2000,20.833332061767578,21.278966903686523,2063470,21.55748748779297,21.39037322998047,13.221426963806152
23-08-2000,21.111854553222656,21.167558670043945,1526593,22.281639099121094,22.225936889648438,13.737892150878906
24-08-2000,21.50178337097168,22.17023277282715,1665048,22.393047332763672,21.613191604614258,13.359150886535645
25-08-2000,21.000446319580078,21.668895721435547,808513,21.668895721435547,21.056150436401367,13.01484489440918
28-08-2000,20.833332061767578,20.94474220275879,1019674,21.167558670043945,20.94474220275879,12.945989608764648
29-08-2000,20.94474220275879,21.056150436401367,1391504,21.613191604614258,21.39037322998047,13.221426963806152
30-08-2000,21.33466911315918,21.39037322998047,2070875,22.17023277282715,22.11452865600586,13.669028282165527
31-08-2000,21.55748748779297,22.11452865600586,1320370,22.225936889648438,21.668895721435547,13.393588066101074
01-09-2000,21.39037322998047,21.83600616455078,1860949,22.44875144958496,22.17023277282715,13.70346450805664
05-09-2000,21.167558670043945,21.724599838256836,2147171,22.225936889648438,21.613191604614258,13.359150886535645
06-09-2000,21.780302047729492,21.83600616455078,1396890,22.05882453918457,21.83600616455078,13.496874809265137
07-09-2000,21.724599838256836,22.05882453918457,1563956,22.225936889648438,21.94741439819336,13.56573486328125
08-09-2000,21.89171028137207,22.00311851501465,480216,22.56015968322754,22.337343215942383,13.80675220489502
11-09-2000,21.613191604614258,22.50445556640625,1712957,22.67156982421875,22.11452865600586,13.669028282165527
12-09-2000,21.278966903686523,22.225936889648438,2205403,22.225936889648438,21.94741439819336,13.56573486328125
13-09-2000,21.613191604614258,21.94741439819336,2722757,23.11720085144043,22.72727394104004,14.047770500183105
14-09-2000,21.89171028137207,22.50445556640625,2049670,22.50445556640625,22.281639099121094,13.772323608398438
15-09-2000,21.780302047729492,22.225936889648438,1037401,22.281639099121094,21.89171028137207,13.5313081741333
18-09-2000,21.39037322998047,22.05882453918457,1522891,22.11452865600586,21.613191604614258,13.359150886535645
19-09-2000,21.223262786865234,21.724599838256836,1538374,22.225936889648438,22.00311851501465,13.600167274475098
20-09-2000,20.833332061767578,22.11452865600586,2333872,22.281639099121094,21.613191604614258,13.359150886535645
21-09-2000,21.111854553222656,21.55748748779297,2179148,21.55748748779297,21.446077346801758,13.25586223602295
22-09-2000,21.167558670043945,21.278966903686523,1059168,22.225936889648438,22.05882453918457,13.634601593017578
25-09-2000,21.89171028137207,22.67156982421875,2600235,22.894384384155273,21.89171028137207,13.5313081741333
26-09-2000,22.05882453918457,22.17023277282715,1434926,22.61586570739746,22.56015968322754,13.944476127624512
27-09-2000,22.281639099121094,22.782976150512695,4230613,23.841354370117188,23.507129669189453,14.529796600341797
28-09-2000,23.507129669189453,23.61853790283203,2183861,24.621212005615234,24.23128318786621,14.977404594421387
29-09-2000,23.340017318725586,24.064170837402344,1592903,24.398395538330078,23.395721435546875,14.4609375
02-10-2000,22.393047332763672,22.72727394104004,1869028,23.841354370117188,23.507129669189453,14.529796600341797
03-10-2000,22.72727394104004,23.507129669189453,1330019,23.67424201965332,22.72727394104004,14.047770500183105
04-10-2000,22.05882453918457,22.838680267333984,1667516,22.894384384155273,22.17023277282715,13.70346450805664
05-10-2000,21.94741439819336,22.00311851501465,2497123,23.562833786010742,23.340017318725586,14.426505088806152
06-10-2000,22.281639099121094,23.7856502532959,1627461,23.841354370117188,23.340017318725586,14.426505088806152
09-10-2000,22.950088500976562,23.284313201904297,509612,23.61853790283203,23.17290687561035,14.323219299316406
10-10-2000,22.44875144958496,23.06149673461914,1102589,23.228609085083008,22.838680267333984,14.116634368896484
11-10-2000,22.44875144958496,22.782976150512695,1513915,23.11720085144043,22.50445556640625,13.910043716430664
12-10-2000,21.50178337097168,22.72727394104004,2412412,22.782976150512695,21.55748748779297,13.324724197387695
13-10-2000,21.668895721435547,21.724599838256836,1938479,22.281639099121094,22.281639099121094,13.772323608398438
16-10-2000,22.17023277282715,22.61586570739746,1382416,23.17290687561035,22.61586570739746,13.97890567779541
17-10-2000,22.67156982421875,22.72727394104004,766214,23.17290687561035,22.950088500976562,14.185489654541016
18-10-2000,21.724599838256836,22.72727394104004,3413909,22.950088500976562,22.950088500976562,14.185489654541016
19-10-2000,22.11452865600586,22.838680267333984,2254210,23.17290687561035,22.17023277282715,13.70346450805664
20-10-2000,21.39037322998047,22.05882453918457,1463761,22.337343215942383,21.50178337097168,13.29029369354248
23-10-2000,20.833332061767578,21.39037322998047,2250620,21.55748748779297,21.167558670043945,13.083708763122559
24-10-2000,21.000446319580078,21.056150436401367,1500338,22.05882453918457,21.83600616455078,13.496874809265137
25-10-2000,21.724599838256836,21.780302047729492,1622300,23.11720085144043,22.05882453918457,13.634601593017578
26-10-2000,21.39037322998047,22.281639099121094,1796771,22.56015968322754,21.613191604614258,13.359150886535645
27-10-2000,21.83600616455078,21.83600616455078,1206150,22.281639099121094,22.11452865600586,13.669028282165527
30-10-2000,22.281639099121094,22.281639099121094,3110296,24.2869873046875,23.72994613647461,14.667522430419922
31-10-2000,23.562833786010742,24.064170837402344,3206900,24.84402847290039,24.621212005615234,15.218419075012207
01-11-2000,24.454099655151367,24.454099655151367,2791536,25.846702575683594,25.40106964111328,15.700443267822266
02-11-2000,24.2869873046875,25.066844940185547,3525997,25.846702575683594,24.621212005615234,15.218419075012207
03-11-2000,23.395721435546875,24.509803771972656,6294981,24.676916122436523,23.507129669189453,14.635762214660645
06-11-2000,23.00579261779785,23.06149673461914,1890233,23.562833786010742,23.228609085083008,14.462349891662598
07-11-2000,23.17290687561035,23.228609085083008,3283084,24.89973258972168,24.175579071044922,15.051939010620117
08-11-2000,24.23128318786621,24.2869873046875,1410466,25.56818199157715,24.84402847290039,15.468124389648438
09-11-2000,24.95543670654297,24.95543670654297,2307842,26.57085609436035,26.459447860717773,16.47390365600586
10-11-2000,25.958110809326172,26.292335510253906,2279792,27.072193145751953,26.62656021118164,16.577945709228516
13-11-2000,25.233957290649414,26.403743743896484,2480630,26.403743743896484,25.40106964111328,15.814940452575684
14-11-2000,25.011140823364258,25.51247787475586,2156260,26.180927276611328,25.122549057006836,15.641532897949219
15-11-2000,24.95543670654297,24.95543670654297,4754363,26.960784912109375,26.62656021118164,16.577945709228516
16-11-2000,26.348039627075195,26.62656021118164,3016497,27.3507137298584,27.3507137298584,17.02880859375
17-11-2000,26.62656021118164,27.3507137298584,1945211,27.573528289794922,26.68226432800293,16.612625122070312
20-11-2000,25.40106964111328,26.68226432800293,1422247,26.68226432800293,25.902406692504883,16.1270809173584
21-11-2000,24.95543670654297,25.40106964111328,984892,25.56818199157715,25.066844940185547,15.606851577758789
22-11-2000,23.507129669189453,24.732620239257812,1989755,25.011140823364258,23.897058486938477,14.878530502319336
24-11-2000,24.064170837402344,24.119874954223633,745008,24.89973258972168,24.89973258972168,15.5028076171875
27-11-2000,25.122549057006836,25.122549057006836,1342136,25.958110809326172,25.45677375793457,15.84961986541748
28-11-2000,24.95543670654297,25.289661407470703,1968325,25.846702575683594,25.011140823364258,15.572169303894043
29-11-2000,24.565507888793945,25.011140823364258,1386455,25.289661407470703,24.84402847290039,15.468124389648438
30-11-2000,26.292335510253906,26.905080795288086,11023538,27.18360137939453,26.403743743896484,16.439208984375
01-12-2000,26.236631393432617,27.29500961303711,6547655,27.29500961303711,26.57085609436035,16.543262481689453
04-12-2000,26.905080795288086,27.406417846679688,7270111,28.40909194946289,28.3533878326416,17.65308380126953
05-12-2000,27.684938430786133,28.743316650390625,6787539,28.854724884033203,28.631906509399414,17.82649803161621
06-12-2000,28.297683715820312,28.464794158935547,8015456,29.690284729003906,29.578876495361328,18.41608428955078
07-12-2000,29.801692962646484,29.913101196289062,12732232,30.860071182250977,30.63725471496582,19.07503890991211
08-12-2000,28.743316650390625,30.08021354675293,82177187,32.531192779541016,32.531192779541016,20.254228591918945
11-12-2000,30.58155059814453,31.653854370117188,19579461,31.695632934570312,31.417112350463867,19.56058692932129
12-12-2000,30.525846481323242,30.804367065429688,6208924,31.361408233642578,31.027183532714844,19.317813873291016
13-12-2000,29.857397079467773,31.027183532714844,5320412,31.082887649536133,30.02450942993164,18.693540573120117
14-12-2000,29.52317237854004,29.690284729003906,4205480,30.63725471496582,30.303030014038086,18.86695098876953
15-12-2000,30.303030014038086,30.7486629486084,6801115,31.30570411682129,31.19429588317871,19.421859741210938
18-12-2000,30.525846481323242,30.525846481323242,2761915,31.80704116821289,31.30570411682129,19.491228103637695
19-12-2000,29.913101196289062,30.860071182250977,4417763,31.19429588317871,30.191621780395508,18.797592163085938
20-12-2000,29.690284729003906,30.303030014038086,3256717,30.470142364501953,29.801692962646484,18.554813385009766
21-12-2000,28.631906509399414,28.631906509399414,4488561,29.634580612182617,29.300357818603516,18.24268341064453
22-12-2000,29.133243560791016,29.41176414489746,2327365,30.247325897216797,30.247325897216797,18.832265853881836
26-12-2000,29.857397079467773,30.303030014038086,1887877,30.58155059814453,30.191621780395508,18.797592163085938
27-12-2000,30.13591766357422,30.191621780395508,1299276,30.7486629486084,30.525846481323242,19.00568199157715
28-12-2000,30.804367065429688,30.860071182250977,1239473,31.584224700927734,31.30570411682129,19.491228103637695
29-12-2000,31.19429588317871,31.7513370513916,848456,31.974153518676758,31.19429588317871,19.421859741210938
02-01-2001,30.13591766357422,31.25,2783345,31.30570411682129,30.303030014038086,18.86695098876953
03-01-2001,30.525846481323242,30.525846481323242,3738167,32.642601013183594,31.082887649536133,19.352497100830078
04-01-2001,27.963457107543945,31.082887649536133,5671710,31.19429588317871,29.077539443969727,18.10395050048828
05-01-2001,27.90775489807129,29.745988845825195,3510626,29.857397079467773,28.130569458007812,17.514358520507812
08-01-2001,28.130569458007812,28.130569458007812,2685844,29.634580612182617,29.300357818603516,18.24268341064453
09-01-2001,29.745988845825195,29.857397079467773,3772501,30.63725471496582,30.191621780395508,18.797592163085938
10-01-2001,29.300357818603516,30.08021354675293,2963426,30.13591766357422,29.690284729003906,18.485450744628906
11-01-2001,28.799020767211914,30.191621780395508,3961894,30.191621780395508,28.96613121032715,18.034584045410156
12-01-2001,27.127897262573242,29.021835327148438,3873144,29.133243560791016,27.629234313964844,17.202220916748047
16-01-2001,26.960784912109375,26.960784912109375,3011560,28.297683715820312,27.573528289794922,17.167539596557617
17-01-2001,27.629234313964844,27.79634666442871,1760530,28.074865341186523,27.79634666442871,17.306264877319336
18-01-2001,27.406417846679688,28.130569458007812,2401753,28.91042709350586,28.130569458007812,17.514358520507812
19-01-2001,27.462120056152344,28.130569458007812,2499592,28.241979598999023,27.684938430786133,17.236902236938477
22-01-2001,27.963457107543945,28.186275482177734,11278456,29.41176414489746,29.244651794433594,18.207992553710938
23-01-2001,28.799020767211914,29.41176414489746,1604909,29.801692962646484,29.356061935424805,18.277359008789062
24-01-2001,29.244651794433594,29.634580612182617,1356049,30.247325897216797,30.02450942993164,18.693540573120117
25-01-2001,29.300357818603516,30.247325897216797,1375460,30.303030014038086,29.690284729003906,18.485450744628906
26-01-2001,28.91042709350586,29.857397079467773,1696464,29.913101196289062,29.300357818603516,18.24268341064453
29-01-2001,29.16221046447754,29.304813385009766,1600870,29.857397079467773,29.56328010559082,18.406375885009766
30-01-2001,29.019607543945312,29.188947677612305,998131,30.12477684020996,29.848485946655273,18.583942413330078
31-01-2001,29.13547134399414,29.76827049255371,2941884,29.76827049255371,29.2513370513916,18.212156295776367
01-02-2001,29.2513370513916,29.269161224365234,1894497,29.857397079467773,29.857397079467773,18.589494705200195
02-02-2001,29.41176414489746,30.08021354675293,1847597,30.169340133666992,29.76827049255371,18.53400230407715
05-02-2001,29.23351287841797,29.991086959838867,1092491,30.08021354675293,30.08021354675293,18.728225708007812
06-02-2001,28.520498275756836,30.08021354675293,1287495,30.08021354675293,29.13547134399414,18.140024185180664
07-02-2001,29.13547134399414,29.13547134399414,1010137,30.026737213134766,29.91978645324707,18.628337860107422
08-02-2001,28.787879943847656,29.500890731811523,1049631,29.714794158935547,28.96613121032715,18.034584045410156
09-02-2001,28.520498275756836,29.41176414489746,1924006,29.500890731811523,28.92156982421875,18.006834030151367
12-02-2001,28.074865341186523,28.69875144958496,1849393,29.634580612182617,29.509803771972656,18.37308120727539
13-02-2001,28.69875144958496,29.41176414489746,1893263,29.946523666381836,28.80570411682129,17.93470001220703
14-02-2001,28.787879943847656,29.23351287841797,1256752,29.41176414489746,28.96613121032715,18.034584045410156
15-02-2001,27.8966121673584,28.60962677001953,3758812,28.832441329956055,28.074865341186523,17.47967529296875
16-02-2001,28.25311851501465,28.25311851501465,2721523,29.117647171020508,28.65418815612793,17.840368270874023
20-02-2001,27.80748748779297,28.743316650390625,1499890,28.787879943847656,27.985740661621094,17.424182891845703
21-02-2001,27.27272605895996,27.629234313964844,2061787,28.34224510192871,27.58466911315918,17.174470901489258
22-02-2001,26.336898803710938,26.916221618652344,3494469,27.34402847290039,26.880569458007812,16.73609733581543
23-02-2001,26.363636016845703,26.898395538330078,1498431,27.352941513061523,27.040998458862305,16.83598518371582
26-02-2001,27.1746883392334,27.718360900878906,2452019,27.97682762145996,27.647058486938477,17.21331787109375
27-02-2001,27.09447479248047,27.869874954223633,1868579,28.199642181396484,27.566844940185547,17.163373947143555
28-02-2001,27.139036178588867,27.789661407470703,1032577,27.85205078125,27.49554443359375,17.118988037109375
01-03-2001,27.18360137939453,27.450979232788086,1131313,27.70053482055664,27.629234313964844,17.202220916748047
02-03-2001,27.228164672851562,27.58466911315918,1340117,28.61853790283203,28.36898422241211,17.66279411315918
05-03-2001,27.80748748779297,28.36898422241211,1196052,28.69875144958496,28.475936889648438,17.729387283325195
06-03-2001,27.90552520751953,28.475936889648438,1361323,28.565061569213867,28.17290687561035,17.54071617126465
07-03-2001,28.074865341186523,28.34224510192871,1030333,28.565061569213867,28.395721435546875,17.679445266723633
08-03-2001,28.34224510192871,28.475936889648438,684644,28.832441329956055,28.672014236450195,17.85146713256836
09-03-2001,28.16399383544922,28.672014236450195,1607377,28.92156982421875,28.903743743896484,17.995737075805664
12-03-2001,27.352941513061523,29.3226375579834,2496899,29.3226375579834,27.49554443359375,17.118988037109375
13-03-2001,27.27272605895996,27.629234313964844,1486650,28.25311851501465,28.235294342041016,17.579551696777344
14-03-2001,25.08021354675293,25.178253173828125,6566505,26.292335510253906,25.623886108398438,15.953672409057617
15-03-2001,25.597148895263672,25.980392456054688,2934254,26.02495574951172,25.846702575683594,16.09239959716797
16-03-2001,25.303030014038086,25.7130126953125,3000901,25.846702575683594,25.31194305419922,15.759451866149902
19-03-2001,24.59893035888672,25.267379760742188,1772199,25.27629280090332,24.759357452392578,15.415406227111816
20-03-2001,24.08199691772461,24.95543670654297,2679448,25.04456329345703,24.24242401123047,15.0935640335083
21-03-2001,24.117647171020508,24.197860717773438,1979993,24.910873413085938,24.67023277282715,15.359923362731934
22-03-2001,22.72727394104004,24.509803771972656,3851826,24.509803771972656,23.21746826171875,14.455412864685059
23-03-2001,23.440284729003906,23.52941131591797,2600347,24.509803771972656,24.509803771972656,15.260037422180176
26-03-2001,24.064170837402344,24.732620239257812,2616504,24.95543670654297,24.68805694580078,15.371016502380371
27-03-2001,24.2869873046875,24.465240478515625,1193023,25.0,24.830659866333008,15.459806442260742
28-03-2001,24.732620239257812,24.95543670654297,1642047,25.40106964111328,25.0,15.565232276916504
29-03-2001,24.821746826171875,24.95543670654297,1727543,26.292335510253906,25.32976722717285,15.770557403564453
30-03-2001,25.579322814941406,25.75757598876953,2024873,26.809268951416016,26.78253173828125,16.6750545501709
02-04-2001,26.327985763549805,26.648841857910156,2532691,27.201425552368164,27.005348205566406,16.81378746032715
03-04-2001,25.623886108398438,27.049911499023438,2009278,27.049911499023438,26.176471710205078,16.297718048095703
04-04-2001,25.7130126953125,25.95365333557129,1464322,26.363636016845703,25.98930549621582,16.181188583374023
05-04-2001,25.935829162597656,26.06951904296875,2197100,26.73796844482422,26.73796844482422,16.647314071655273
06-04-2001,25.75757598876953,26.515151977539062,2525959,26.666667938232422,26.443849563598633,16.464191436767578
09-04-2001,26.06951904296875,26.443849563598633,934514,26.71122932434082,26.693405151367188,16.619565963745117
10-04-2001,26.292335510253906,26.73796844482422,2609884,26.74688148498535,26.693405151367188,16.619565963745117
11-04-2001,25.55258560180664,26.604278564453125,2305598,26.604278564453125,25.935829162597656,16.147890090942383
12-04-2001,25.891265869140625,26.158645629882812,3603191,26.639928817749023,26.604278564453125,16.564077377319336
16-04-2001,26.488414764404297,26.604278564453125,1271563,26.960784912109375,26.960784912109375,16.786041259765625
17-04-2001,26.622102737426758,26.82709312438965,993194,27.522281646728516,26.86274528503418,16.724998474121094
18-04-2001,26.604278564453125,27.361854553222656,1316555,27.58466911315918,26.73796844482422,16.647314071655273
19-04-2001,26.417112350463867,26.559715270996094,1641262,26.916221618652344,26.417112350463867,16.447540283203125
20-04-2001,25.623886108398438,26.417112350463867,2156484,26.73796844482422,25.891265869140625,16.120149612426758
23-04-2001,25.347593307495117,26.11408233642578,1342249,26.292335510253906,25.76648712158203,16.042457580566406
24-04-2001,25.133689880371094,25.76648712158203,1153528,25.980392456054688,25.40106964111328,15.814940452575684
25-04-2001,25.178253173828125,25.40106964111328,1888102,25.623886108398438,25.490196228027344,15.870441436767578
26-04-2001,25.597148895263672,25.802139282226562,2228853,26.292335510253906,25.7486629486084,16.031360626220703
27-04-2001,25.623886108398438,25.75757598876953,782371,26.051692962646484,25.91800308227539,16.136791229248047
30-04-2001,25.35650634765625,25.935829162597656,1069042,26.38146209716797,25.846702575683594,16.09239959716797
01-05-2001,25.445632934570312,25.75757598876953,968174,26.292335510253906,26.292335510253906,16.369855880737305
02-05-2001,25.294118881225586,26.292335510253906,1547687,26.47058868408203,25.882352828979492,16.114595413208008
03-05-2001,25.303030014038086,25.614973068237305,1104833,25.846702575683594,25.802139282226562,16.064653396606445
04-05-2001,25.40106964111328,25.445632934570312,1531642,26.38146209716797,26.38146209716797,16.42534065246582
07-05-2001,25.819963455200195,26.336898803710938,1720138,26.443849563598633,26.051692962646484,16.220029830932617
